OBJECTID,Sample_Year,habitatid,subRegionId,Site_Code,sitename,siteid,Station_ID,Cyano,GIS_FWC_CREMP_PrctCover_Grp_poi,Macroalgae,Octocoral,Others,Porifera,Seagrass,Stony_coral,Substrate,Unknown,Urchins,Zoanthidea,Site_Label
6313,2010,2R,BC,BC2,Broward County 2,88,884,0.02298851,870,0.04942529,0.04827586,0,0.04367816,0,0.00229885,0.83218391,,,0.00114943,Broward County 2 2010
6314,2010,3R,BC,BC3,Broward County 3,89,891,0.00235294,850,0.03058824,0.13764706,0,0.13294118,0,0.00235294,0.69411765,,,0,Broward County 3 2010
6315,2010,3R,BC,BC3,Broward County 3,89,892,0,1032,0.01550388,0.12693798,0,0.03294574,0,0.00484496,0.81976744,,,0,Broward County 3 2010
6316,2010,3R,BC,BC3,Broward County 3,89,893,0.01178782,1018,0.09823183,0.16208251,0,0.0540275,0,0.00196464,0.6719057,,,0,Broward County 3 2010
6317,2010,3R,BC,BC3,Broward County 3,89,894,0.00196464,1018,0.04715128,0.18467583,0.00196464,0.07367387,0,0,0.69056974,,,0,Broward County 3 2010
6318,2010,NS,BC,BCA,Broward County A,90,901,0.01746258,2806,0.01354241,0.02209551,0.01176051,0.0188881,0,0.1831789,0.72736992,,,0.00570207,Broward County A 2010
6319,2010,NS,BC,BCA,Broward County A,90,902,0,2942,0.00339905,0.03161115,0.0003399,0.01121686,0,0.24439157,0.70156356,,,0.00747791,Broward County A 2010
6320,2010,NS,BC,BCA,Broward County A,90,903,0.04054503,3009,0.04154204,0.01628448,0.00033234,0.00930542,0,0.18710535,0.70189432,,,0.00299103,Broward County A 2010
6321,2010,NS,BC,BCA,Broward County A,90,904,0.00947547,2955,0.07411168,0.01658206,0,0.01049069,0,0.19153976,0.6964467,,,0.00135364,Broward County A 2010
6322,2010,1R,DC,DC1,Dade County 1,91,911,0.0042517,1176,0.07227891,0.07397959,0.00595238,0.04931973,0,0.0255102,0.69642857,,,0.07227891,Dade County 1 2010
6323,2010,1R,DC,DC1,Dade County 1,91,912,0,1046,0.05066922,0.08795411,0.00095602,0.01434034,0,0.03537285,0.74665392,,,0.06405354,Dade County 1 2010
6324,2010,1R,DC,DC1,Dade County 1,91,913,0,990,0.09090909,0.11919192,0,0.05858586,0,0.05454545,0.60606061,,,0.07070707,Dade County 1 2010
6325,2010,1R,DC,DC1,Dade County 1,91,914,0,1134,0.16666667,0.05379189,0,0.02557319,0,0.01410935,0.70899471,,,0.0308642,Dade County 1 2010
6326,2010,2R,DC,DC2,Dade County 2,92,921,0.00191755,1043,0.06519655,0.08724832,0,0.04314477,0,0.0105465,0.79194631,,,0,Dade County 2 2010
6327,2010,2R,DC,DC2,Dade County 2,92,922,0.00743494,1076,0.06877323,0.13289963,0,0.03624535,0,0.01394052,0.74070632,,,0,Dade County 2 2010
6328,2010,2R,DC,DC2,Dade County 2,92,923,0.0284143,1091,0.0192484,0.09715857,0.00274977,0.0568286,0,0.00824931,0.78735105,,,0,Dade County 2 2010
6329,2010,2R,DC,DC2,Dade County 2,92,924,0.01946247,1079,0.0407785,0.12140871,0,0.07136237,0,0.00463392,0.74142725,,,0.00092678,Dade County 2 2010
6330,2010,3R,DC,DC3,Dade County 3,93,931,0.025,1120,0.075,0.08392857,0.11785714,0.02589286,0,0.00357143,0.66875,,,0,Dade County 3 2010
6331,2010,3R,DC,DC3,Dade County 3,93,932,0.03398927,1118,0.04025045,0.05008945,0.00268336,0.07513417,0,0.00357782,0.79427549,,,0,Dade County 3 2010
6332,2010,3R,DC,DC3,Dade County 3,93,933,0.02742074,1167,0.02570694,0.07283633,0.07026564,0.04798629,0,0.00257069,0.75321337,,,0,Dade County 3 2010
6333,2010,3R,DC,DC3,Dade County 3,93,934,0.0018622,1074,0.05307263,0.04841713,0.14711359,0.03258845,0,0.0009311,0.7160149,,,0,Dade County 3 2010
6334,2010,NS,MC,MC1,Martin County 1,94,941,0.00538213,929,0.33261572,0.00322928,0,0.05274489,0,0.00430571,0.60172228,,,0,Martin County 1 2010
6335,2010,NS,MC,MC1,Martin County 1,94,942,0.00222469,899,0.28921023,0,0.01223582,0.02002225,0,0.03448276,0.63848721,,,0.00333704,Martin County 1 2010
6336,2010,NS,MC,MC1,Martin County 1,94,943,0.0010661,938,0.43816631,0.0010661,0.0010661,0.01279318,0,0.0021322,0.54371002,,,0,Martin County 1 2010
6337,2010,NS,MC,MC1,Martin County 1,94,944,0,907,0.38257993,0,0.00110254,0.01102536,0,0.05292172,0.53252481,,,0.01984564,Martin County 1 2010
6338,2010,NS,MC,MC2,Martin County 2,95,951,0,1017,0.50049164,0,0,0.0186824,0,0.01081613,0.47000983,,,0,Martin County 2 2010
6339,2010,NS,MC,MC2,Martin County 2,95,952,0.01060445,943,0.1845175,0.00318134,0.00636267,0.06150583,0,0.02651113,0.70625663,,,0.00106045,Martin County 2 2010
6340,2010,NS,MC,MC2,Martin County 2,95,953,0,1001,0.48151848,0,0,0.02297702,0,0.01798202,0.46953047,,,0.00799201,Martin County 2 2010
6341,2010,NS,MC,MC2,Martin County 2,95,954,0,945,0.73544974,0,0.0021164,0.02645503,0,0.0031746,0.23174603,,,0.0010582,Martin County 2 2010
6342,2010,3R,PBC,PB4,Palm Beach 4,97,971,0.00266904,1124,0.02580071,0.28202847,0.00266904,0.07206406,0,0.01779359,0.59252669,,,0.0044484,Palm Beach 4 2010
6343,2010,3R,PBC,PB4,Palm Beach 4,97,972,0.00101626,984,0.02743902,0.22154472,0.01626016,0.10264228,0,0.0101626,0.61585366,,,0.0050813,Palm Beach 4 2010
6344,2010,3R,PBC,PB4,Palm Beach 4,97,973,0.00366972,1090,0.01376147,0.23761468,0.01743119,0.11192661,0,0.01284404,0.60275229,,,0,Palm Beach 4 2010
6345,2010,3R,PBC,PB4,Palm Beach 4,97,974,0.01780415,1011,0.03461919,0.16913947,0.01681503,0.18496538,0,0.00395648,0.56478734,,,0.00791296,Palm Beach 4 2010
6346,2010,3R,PBC,PB5,Palm Beach 5,98,981,0.00366972,1090,0.05779817,0.19266055,0,0.11376147,0,0.01192661,0.6146789,,,0.00550459,Palm Beach 5 2010
6347,2010,3R,PBC,PB5,Palm Beach 5,98,982,0.00093023,1075,0.08930233,0.23534884,0,0.0772093,0,0.01581395,0.58046512,,,0.00093023,Palm Beach 5 2010
6348,2010,3R,PBC,PB5,Palm Beach 5,98,983,0.00681597,1027,0.14118793,0.23855891,0.00097371,0.07984421,0,0.02044791,0.50632911,,,0.00584226,Palm Beach 5 2010
6349,2010,3R,PBC,PB5,Palm Beach 5,98,984,0.01021356,1077,0.20519963,0.24419684,0,0.1457753,0,0.01392758,0.36954503,,,0.01114206,Palm Beach 5 2010
6350,2010,2R,DC,DC4,Dade County 4,99,991,0,972,0.01954733,0.14506173,0,0.10802469,0,0.00925926,0.718107,,,0,Dade County 4 2010
6351,2010,2R,DC,DC4,Dade County 4,99,992,0,958,0.00835073,0.17223382,0,0.04592902,0,0.00730689,0.76617954,,,0,Dade County 4 2010
6352,2010,2R,DC,DC4,Dade County 4,99,993,0.00115207,868,0.04262673,0.14516129,0,0.08525346,0,0.02419355,0.7016129,,,0,Dade County 4 2010
6353,2010,2R,DC,DC4,Dade County 4,99,994,0.00978261,920,0.00978261,0.11847826,0.00217391,0.07065217,0,0.00652174,0.78152174,,,0.00108696,Dade County 4 2010
6354,2011,1R,DC,DC5,Dade County 5,0,1,0.02697303,1001,0.01198801,0.16883117,0,0.07092907,0,0.01698302,0.66233766,,,0.04195804,Dade County 5 2011
6355,2011,1R,DC,DC5,Dade County 5,0,2,0.00109649,912,0.0252193,0.17214912,0,0.04276316,0,0.00767544,0.71381579,,,0.0372807,Dade County 5 2011
6356,2011,1R,DC,DC5,Dade County 5,0,3,0.01750973,1028,0.10700389,0.24124514,0,0.05350195,0,0.01750973,0.55642023,,,0.00680934,Dade County 5 2011
6357,2011,1R,DC,DC5,Dade County 5,0,4,0.00329308,911,0.07244786,0.17233809,0,0.09110867,0,0.01756312,0.62019759,,,0.02305159,Dade County 5 2011
6358,2011,BCP,LK,3H1,Content Keys,18,181,0,1019,0.29048086,0,0.02060844,0.04023553,0,0.00588813,0.64278705,,,0,Content Keys 2011
6359,2011,BCP,LK,3H1,Content Keys,18,182,0,1018,0.37721022,0,0.02946955,0.02554028,0,0.00392927,0.55304519,,,0.0108055,Content Keys 2011
6360,2011,BCP,LK,3H1,Content Keys,18,183,0,1085,0.50875576,0,0.02396313,0.00368664,0,0.00276498,0.46082949,,,0,Content Keys 2011
6361,2011,BCP,LK,3H1,Content Keys,18,184,0.00197433,1013,0.36426456,0,0.07601185,0.01085884,0,0.00197433,0.54491609,,,0,Content Keys 2011
6362,2011,P,UK,9P5,Two Patches,21,211,0,943,0.09650053,0.05938494,0.00848356,0.00318134,0,0.02120891,0.81124072,,,0,Two Patches 2011
6363,2011,P,UK,9P5,Two Patches,21,212,0,895,0.17541899,0.0547486,0.00893855,0.00446927,0,0.05698324,0.69944134,,,0,Two Patches 2011
6364,2011,P,UK,9P6,Burr Fish,22,221,0.00520291,961,0.0780437,0.04890739,0,0.00936524,0,0.08532778,0.77315297,,,0,Burr Fish 2011
6365,2011,P,UK,9P6,Burr Fish,22,222,0.02186421,869,0.18872267,0.03567319,0,0.00805524,0,0.04487917,0.70080552,,,0,Burr Fish 2011
6366,2011,P,MK,7P3,Rawa Reef,23,231,0.00100604,994,0.22736419,0.06438632,0.00301811,0.01609658,0,0.13782696,0.49597586,,,0.05432596,Rawa Reef 2011
6367,2011,P,MK,7P3,Rawa Reef,23,232,0.00104058,961,0.42247659,0.02497399,0,0.01144641,0,0.0541103,0.45993757,,,0.02601457,Rawa Reef 2011
6368,2011,P,MK,7P4,Thor,24,241,0,738,0.04607046,0.11382114,0.00271003,0.06775068,0,0.15311653,0.53116531,,,0.08536585,Thor 2011
6369,2011,P,MK,7P4,Thor,24,242,0.00760043,921,0.1237785,0.1237785,0,0.07166124,0,0.13897937,0.4907709,,,0.04343105,Thor 2011
6370,2011,P,LK,5P5,Wonderland,25,251,0,979,0,0.09397344,0,0.02349336,0,0.37895812,0.50357508,,,0,Wonderland 2011
6371,2011,P,LK,5P5,Wonderland,25,252,0.00116822,856,0.01518692,0.1203271,0.00584112,0.04205607,0,0.46728972,0.34813084,,,0,Wonderland 2011
6372,2011,P,LK,5P6,Red Dun Reef,26,261,0.01787592,951,0.01156677,0.37223975,0.0042061,0.07570978,0,0.12723449,0.39116719,,,0,Red Dun Reef 2011
6373,2011,P,LK,5P6,Red Dun Reef,26,262,0.01652089,1029,0.01652089,0.21574344,0.01068999,0.09329446,0,0.27988338,0.36443149,,,0.00291545,Red Dun Reef 2011
6374,2011,P,DT,1PA,The Maze,27,271,0.00724638,966,0.23706004,0.14078675,0.00414079,0.07039337,0,0.04037267,0.47101449,,,0.02898551,The Maze 2011
6375,2011,P,DT,1PA,The Maze,27,272,0.00804829,994,0.22032193,0.0583501,0.00301811,0.05231388,0,0.10965795,0.53018109,,,0.01810865,The Maze 2011
6376,2011,P,DT,1PA,The Maze,27,273,0.00463392,1079,0.29842447,0.05560704,0.00741427,0.02502317,0,0.13994439,0.44022243,,,0.02873031,The Maze 2011
6377,2011,P,DT,1PA,The Maze,27,274,0,1030,0.11067961,0.0631068,0.00679612,0.05242718,0,0.20776699,0.49320388,,,0.06601942,The Maze 2011
6378,2011,P,DT,1PB,Davis Rock,28,281,0.04878049,984,0.35264228,0.01727642,0.02337398,0.04674797,0,0.09857724,0.41056911,,,0.00203252,Davis Rock 2011
6379,2011,P,DT,1PB,Davis Rock,28,282,0.03023256,860,0.49186047,0.01860465,0.0127907,0.03139535,0,0.05348837,0.34534884,,,0.01627907,Davis Rock 2011
6380,2011,P,DT,1PB,Davis Rock,28,283,0.1366171,1076,0.34572491,0.00743494,0.00185874,0.01951673,0,0.07434944,0.37174721,,,0.04275093,Davis Rock 2011
6381,2011,P,DT,1PB,Davis Rock,28,284,0.10538117,892,0.35426009,0.01793722,0.01345291,0.03026906,0,0.14573991,0.31838565,,,0.01457399,Davis Rock 2011
6382,2011,P,DT,1PC,Texas Rock,29,291,0.01694915,885,0.32542373,0.04067797,0.02259887,0.03502825,0,0.09491525,0.43389831,,,0.03050847,Texas Rock 2011
6383,2011,P,DT,1PC,Texas Rock,29,292,0.07835821,1072,0.37126866,0.02705224,0.00279851,0.03264925,0,0.06436567,0.42257463,,,0.00093284,Texas Rock 2011
6384,2011,P,DT,1PC,Texas Rock,29,293,0.03009576,731,0.31463748,0.04103967,0.01367989,0.05882353,0,0.08618331,0.45554036,,,0,Texas Rock 2011
6385,2011,P,DT,1PC,Texas Rock,29,294,0.0333935,1108,0.42418773,0.07490975,0.0099278,0.07942238,0,0.05595668,0.26263538,,,0.05956679,Texas Rock 2011
6386,2011,P,UK,9P1,Turtle,30,301,0.00111235,899,0.09566185,0.29254727,0.00111235,0.04004449,0,0.13348165,0.432703,,,0.00333704,Turtle 2011
6387,2011,P,UK,9P1,Turtle,30,302,0.00109409,914,0.06455142,0.33479212,0.00437637,0.02625821,0,0.06455142,0.4868709,,,0.01750547,Turtle 2011
6388,2011,P,UK,9P1,Turtle,30,303,0.00104712,955,0.12041885,0.36649215,0.00104712,0.03769634,0,0.08900524,0.38429319,,,0,Turtle 2011
6389,2011,P,UK,9P1,Turtle,30,304,0.01158301,1036,0.13030888,0.41891892,0.00289575,0.08301158,0,0.07722008,0.27027027,,,0.00579151,Turtle 2011
6390,2011,P,UK,9P3,Porter Patch,32,321,0,938,0.21855011,0.13219616,0,0.02238806,0.08528785,0.04157783,0.49573561,,,0.00426439,Porter Patch 2011
6391,2011,P,UK,9P3,Porter Patch,32,322,0,903,0.12292359,0.19158361,0,0.04540421,0.00332226,0.05426357,0.57918051,,,0.00332226,Porter Patch 2011
6392,2011,P,UK,9P3,Porter Patch,32,323,0,942,0.1985138,0.14118896,0.00424628,0.03503185,0.00636943,0.02653928,0.58280255,,,0.00530786,Porter Patch 2011
6393,2011,P,UK,9P3,Porter Patch,32,324,0,998,0.25450902,0.13426854,0,0.02805611,0,0.02004008,0.55911824,,,0.00400802,Porter Patch 2011
6394,2011,P,UK,9P4,Admiral,33,331,0.00098135,1019,0.218842,0.08243376,0,0.00588813,0,0.00490677,0.68694799,,,0,Admiral 2011
6395,2011,P,UK,9P4,Admiral,33,332,0,839,0.10846246,0.02145411,0,0.02979738,0,0.00595948,0.83432658,,,0,Admiral 2011
6396,2011,P,UK,9P4,Admiral,33,333,0,926,0.23434125,0.0475162,0.00107991,0.00539957,0,0.00647948,0.70518359,,,0,Admiral 2011
6397,2011,P,UK,9P4,Admiral,33,334,0,967,0.19338159,0.06101344,0,0.00517063,0,0.02275078,0.70837642,,,0.00930714,Admiral 2011
6398,2011,P,MK,7P1,West Turtle Shoal,34,341,0.006917,1012,0.15217391,0.10375494,0.00296443,0.05533597,0,0.12648221,0.50889328,,,0.04347826,West Turtle Shoal 2011
6399,2011,P,MK,7P1,West Turtle Shoal,34,342,0.00414938,964,0.12136929,0.19709544,0.00518672,0.06846473,0,0.13900415,0.45746888,,,0.00726141,West Turtle Shoal 2011
6400,2011,P,MK,7P1,West Turtle Shoal,34,343,0.01385928,938,0.08208955,0.17377399,0.00533049,0.06823028,0,0.12899787,0.48827292,,,0.03944563,West Turtle Shoal 2011
6401,2011,P,MK,7P1,West Turtle Shoal,34,344,0.04176072,886,0.0778781,0.15801354,0,0.09593679,0,0.1523702,0.42889391,,,0.04514673,West Turtle Shoal 2011
6402,2011,P,MK,7P2,Dustan Rocks,35,351,0,978,0.3394683,0.14314928,0.00204499,0.03271984,0,0.08179959,0.38445808,,,0.01635992,Dustan Rocks 2011
6403,2011,P,MK,7P2,Dustan Rocks,35,352,0.00762527,918,0.18191721,0.09259259,0,0.02287582,0,0.16013072,0.52941176,,,0.00544662,Dustan Rocks 2011
6404,2011,P,MK,7P2,Dustan Rocks,35,353,0.0053135,941,0.18597237,0.17003188,0.0010627,0.01806589,0,0.11264612,0.48352816,,,0.02337938,Dustan Rocks 2011
6405,2011,P,MK,7P2,Dustan Rocks,35,354,0,964,0.23858921,0.10165975,0,0.01244813,0,0.12759336,0.51659751,,,0.00311203,Dustan Rocks 2011
6406,2011,P,LK,5P1,West Washer Women,36,361,0.00824742,970,0.02989691,0.31237113,0.00309278,0.05257732,0,0.2257732,0.36804124,,,0,West Washer Women 2011
6407,2011,P,LK,5P1,West Washer Women,36,362,0.00298805,1004,0.03685259,0.22808765,0.00298805,0.03585657,0,0.25498008,0.437251,,,0.00099602,West Washer Women 2011
6408,2011,P,LK,5P1,West Washer Women,36,363,0.01265823,1027,0.01850049,0.22492697,0.00486855,0.06523856,0,0.31937683,0.35443038,,,0,West Washer Women 2011
6409,2011,P,LK,5P1,West Washer Women,36,364,0.01108647,902,0.04101996,0.25166297,0.00110865,0.03436807,0,0.34257206,0.31818182,,,0,West Washer Women 2011
6410,2011,P,LK,5P2,Western Head,37,371,0.10796915,778,0.00514139,0.01156812,0.06812339,0.10025707,0,0.22622108,0.48071979,,,0,Western Head 2011
6411,2011,P,LK,5P2,Western Head,37,372,0.10784314,918,0.05991285,0.02178649,0.08496732,0.09586057,0,0.20261438,0.42701525,,,0,Western Head 2011
6412,2011,P,LK,5P2,Western Head,37,373,0.06759907,858,0,0.02214452,0.06293706,0.0955711,0,0.27272727,0.47902098,,,0,Western Head 2011
6413,2011,P,LK,5P2,Western Head,37,374,0.10802139,935,0.02566845,0.02887701,0.05775401,0.10481283,0,0.19572193,0.47914439,,,0,Western Head 2011
6414,2011,P,LK,5P3,Cliff Green,38,381,0.01362398,1101,0.00090827,0.31153497,0.01180745,0.07811081,0,0.18074478,0.40326975,,,0,Cliff Green 2011
6415,2011,P,LK,5P3,Cliff Green,38,382,0.01513718,1057,0.00189215,0.38789026,0.0037843,0.07663198,0,0.14758751,0.36707663,,,0,Cliff Green 2011
6416,2011,P,LK,5P3,Cliff Green,38,383,0.0199778,901,0.00443951,0.35738069,0.00665927,0.08435072,0,0.18867925,0.33851276,,,0,Cliff Green 2011
6417,2011,P,LK,5P3,Cliff Green,38,384,0.02708804,886,0,0.33182844,0.00790068,0.07900677,0,0.15801354,0.39616253,,,0,Cliff Green 2011
6418,2011,BCP,LK,2P1,Smith Shoal,39,391,0.01342282,1043,0.57334612,0,0.00383509,0.01150527,0,0.04506232,0.35282838,,,0,Smith Shoal 2011
6419,2011,BCP,LK,2P1,Smith Shoal,39,392,0,808,0.53589109,0,0,0.00123762,0,0.05569307,0.40717822,,,0,Smith Shoal 2011
6420,2011,BCP,LK,2P1,Smith Shoal,39,393,0.00612245,980,0.38673469,0,0.00306122,0.01122449,0,0.03163265,0.56122449,,,0,Smith Shoal 2011
6421,2011,BCP,LK,2P1,Smith Shoal,39,394,0.00826446,968,0.64876033,0,0.01239669,0.01756198,0,0.03719008,0.27582645,,,0,Smith Shoal 2011
6422,2011,P,LK,5P4,Jaap Reef,40,401,0.01007049,993,0.32729104,0.0040282,0,0.01007049,0,0.1510574,0.49748238,,,0,Jaap Reef 2011
6423,2011,P,LK,5P4,Jaap Reef,40,402,0.00191755,1043,0.23681687,0.00287632,0,0.00958773,0,0.1198466,0.62895494,,,0,Jaap Reef 2011
6424,2011,P,LK,5P4,Jaap Reef,40,403,0.00094251,1061,0.23562677,0.00377003,0,0.00471254,0,0.23185674,0.52309142,,,0,Jaap Reef 2011
6425,2011,P,LK,5P4,Jaap Reef,40,404,0,916,0.28384279,0.00982533,0.0010917,0.00545852,0,0.1441048,0.55567686,,,0,Jaap Reef 2011
6426,2011,P,DT,1P1,White Shoal,41,411,0.0967033,910,0.14175824,0.11428571,0.00989011,0.01318681,0,0.04725275,0.57692308,,,0,White Shoal 2011
6427,2011,P,DT,1P1,White Shoal,41,412,0.02150538,930,0.20107527,0.21935484,0.00107527,0.00967742,0,0.01827957,0.52903226,,,0,White Shoal 2011
6428,2011,P,DT,1P1,White Shoal,41,413,0.08667389,923,0.26868906,0.14517876,0,0.01191766,0,0.00866739,0.47887324,,,0,White Shoal 2011
6429,2011,P,DT,1P1,White Shoal,41,414,0.06215921,917,0.24645583,0.25081788,0,0.00981461,0,0.02399128,0.40676118,,,0,White Shoal 2011
6430,2011,P,DT,1P2,Palmata Patch,42,421,0,2671,0.09621864,0.12991389,0,0.00224635,0,0.0224635,0.74653688,,,0.00262074,Palmata Patch 2011
6431,2011,P,DT,1P2,Palmata Patch,42,422,0.00248293,3222,0.14307883,0.03817505,0.0009311,0.00124146,0,0.163563,0.65021726,,,0.00031037,Palmata Patch 2011
6432,2011,P,DT,1P3,Prolifera Patch,43,431,0,2127,0.04513399,0.01410437,0.00940291,0.00893277,0.09732017,0.24682652,0.57827927,,,0,Prolifera Patch 2011
6433,2011,P,DT,1P3,Prolifera Patch,43,432,0.00037594,2660,0.15338346,0.03383459,0.00037594,0.00488722,0.01729323,0.06992481,0.71992481,,,0,Prolifera Patch 2011
6434,2011,P,DT,1P3,Prolifera Patch,43,433,0,2272,0.15713028,0.04401408,0.00044014,0.00660211,0.0022007,0.22491197,0.5647007,,,0,Prolifera Patch 2011
6435,2011,P,DT,1P4,Temptation Rock,44,441,0.03781513,952,0.21323529,0.14915966,0.00315126,0.0210084,0,0.08193277,0.39285714,,,0.10084034,Temptation Rock 2011
6436,2011,P,DT,1P4,Temptation Rock,44,442,0.04721931,953,0.21930745,0.15320042,0.00314795,0.02098636,0,0.08499475,0.27072403,,,0.20041973,Temptation Rock 2011
6437,2011,P,DT,1P4,Temptation Rock,44,443,0.00352941,850,0.09411765,0.16941176,0.00352941,0.01176471,0,0.02470588,0.60588235,,,0.08705882,Temptation Rock 2011
6438,2011,P,DT,1P4,Temptation Rock,44,444,0.00672646,892,0.37219731,0.12107623,0.00560538,0.02017937,0,0.02914798,0.34753363,,,0.09753363,Temptation Rock 2011
6439,2011,P,DT,1P5,Mayer's Peak,45,451,0.00468384,854,0.19555035,0.22131148,0.00117096,0.06206089,0,0.01522248,0.45081967,,,0.04918033,Mayer's Peak 2011
6440,2011,P,DT,1P5,Mayer's Peak,45,452,0,958,0.15031315,0.23277662,0.00521921,0.03131524,0,0.06471816,0.5,,,0.01565762,Mayer's Peak 2011
6441,2011,P,DT,1P5,Mayer's Peak,45,453,0.01277014,1018,0.16797642,0.22495088,0.00785855,0.04420432,0,0.05206287,0.42632613,,,0.06385069,Mayer's Peak 2011
6442,2011,P,DT,1P5,Mayer's Peak,45,454,0.00651466,921,0.17155266,0.2660152,0.00217155,0.05863192,0,0.03365907,0.42562432,,,0.03583062,Mayer's Peak 2011
6443,2011,P,DT,1P6,Loggerhead Patch,46,461,0,2750,0.13927273,0.03854545,0.00036364,0.02109091,0,0.04472727,0.756,,,0,Loggerhead Patch 2011
6444,2011,P,DT,1P6,Loggerhead Patch,46,462,0.00178444,2802,0.14239829,0.00142755,0.00071378,0.01106353,0.00035689,0.00642398,0.83547466,,,0.00035689,Loggerhead Patch 2011
6445,2011,OS,UK,9S1,Carysfort Shallow,50,501,0,869,0.0287687,0.02991945,0.0023015,0,0,0.02991945,0.85960875,,,0.04948216,Carysfort Shallow 2011
6446,2011,OS,UK,9S1,Carysfort Shallow,50,502,0,919,0.01088139,0.02067465,0,0.00435256,0,0.02067465,0.90533188,,,0.03808487,Carysfort Shallow 2011
6447,2011,OS,UK,9S1,Carysfort Shallow,50,503,0.0042328,945,0.21798942,0.28994709,0.00529101,0,0,0.01904762,0.44973545,,,0.01375661,Carysfort Shallow 2011
6448,2011,OS,UK,9S1,Carysfort Shallow,50,504,0.00610376,983,0.24516785,0.26856562,0.00101729,0,0,0.03255341,0.44455748,,,0.00203459,Carysfort Shallow 2011
6449,2011,OS,UK,9S2,Grecian Rocks,51,511,0,890,0.03258427,0.13370787,0,0.01235955,0,0.27303371,0.54831461,,,0,Grecian Rocks 2011
6450,2011,OS,UK,9S2,Grecian Rocks,51,512,0,896,0.17745536,0.03683036,0,0.00111607,0,0.00558036,0.77901786,,,0,Grecian Rocks 2011
6451,2011,OS,UK,9S2,Grecian Rocks,51,513,0.00111359,898,0.07349666,0.21380846,0,0.03563474,0,0.08351893,0.59242762,,,0,Grecian Rocks 2011
6452,2011,OS,UK,9S2,Grecian Rocks,51,514,0.0010627,941,0.08395324,0.4229543,0.0010627,0.02444208,0,0.07226355,0.30712009,,,0.08714134,Grecian Rocks 2011
6453,2011,OS,UK,9S3,Molasses Shallow,52,521,0.00214592,932,0.16738197,0.23819742,0,0.00965665,0,0.12339056,0.40343348,,,0.05579399,Molasses Shallow 2011
6454,2011,OS,UK,9S3,Molasses Shallow,52,522,0.00107759,928,0.17241379,0.2737069,0.00431034,0.02155172,0,0.05387931,0.46012931,,,0.01293103,Molasses Shallow 2011
6455,2011,OS,UK,9S3,Molasses Shallow,52,523,0.0075188,931,0.09237379,0.12996778,0,0.00859291,0,0.02685285,0.73469388,,,0,Molasses Shallow 2011
6456,2011,OS,UK,9S3,Molasses Shallow,52,524,0.00407332,982,0.18126273,0.15784114,0.00305499,0.01323829,0,0.03564155,0.59674134,,,0.00814664,Molasses Shallow 2011
6457,2011,OS,UK,9S4,Conch Shallow,53,531,0,895,0.19217877,0.17094972,0,0.00223464,0,0.02458101,0.59664804,,,0.01340782,Conch Shallow 2011
6458,2011,OS,UK,9S4,Conch Shallow,53,532,0.00117233,853,0.11606096,0.18405627,0,0.00234467,0,0.00586166,0.65650645,,,0.03399766,Conch Shallow 2011
6459,2011,OS,UK,9S4,Conch Shallow,53,533,0,933,0.3676313,0.17148982,0.00107181,0.01178992,0,0.02036442,0.42122186,,,0.00643087,Conch Shallow 2011
6460,2011,OS,UK,9S4,Conch Shallow,53,534,0,986,0.21805274,0.14300203,0,0.00709939,0,0.05578093,0.56592292,,,0.01014199,Conch Shallow 2011
6461,2011,OS,MK,7S1,Alligator Shallow,54,541,0.00667939,1048,0.31870229,0.19751908,0.0028626,0.00572519,0,0.02385496,0.42843511,,,0.01622137,Alligator Shallow 2011
6462,2011,OS,MK,7S1,Alligator Shallow,54,542,0.00302115,993,0.24068479,0.30110775,0,0.01309164,0,0.01208459,0.41389728,,,0.01611279,Alligator Shallow 2011
6463,2011,OS,MK,7S1,Alligator Shallow,54,543,0,1066,0.30581614,0.17729831,0.00093809,0.00469043,0,0.00562852,0.49530957,,,0.01031895,Alligator Shallow 2011
6464,2011,OS,MK,7S1,Alligator Shallow,54,544,0.00192308,1040,0.09423077,0.15961538,0,0.00192308,0,0.01346154,0.71730769,,,0.01153846,Alligator Shallow 2011
6465,2011,OS,MK,7S2,Tennessee Shallow,55,551,0.00861141,929,0.29063509,0.20775027,0,0.03229279,0,0.01829925,0.43272336,,,0.00968784,Tennessee Shallow 2011
6466,2011,OS,MK,7S2,Tennessee Shallow,55,552,0.00104058,961,0.32570239,0.2351717,0.00104058,0.01144641,0,0.01977107,0.39854318,,,0.00728408,Tennessee Shallow 2011
6467,2011,OS,MK,7S2,Tennessee Shallow,55,553,0.00345224,869,0.25776755,0.20943613,0,0.02761795,0,0.02186421,0.46720368,,,0.01265823,Tennessee Shallow 2011
6468,2011,OS,MK,7S2,Tennessee Shallow,55,554,0.00107991,926,0.35205184,0.24946004,0.00107991,0.01403888,0,0.0399568,0.33693305,,,0.00539957,Tennessee Shallow 2011
6469,2011,OS,MK,5S1,Sombrero Shallow,56,561,0,828,0.28864734,0.20048309,0.00120773,0.01328502,0,0.04710145,0.38043478,,,0.06884058,Sombrero Shallow 2011
6470,2011,OS,MK,5S1,Sombrero Shallow,56,562,0.00118483,844,0.21563981,0.2049763,0.0035545,0.04028436,0,0.02014218,0.36137441,,,0.1528436,Sombrero Shallow 2011
